 
                                                                                                                                                                                                                                                                
 
gvkey     datadate     fyear    cik
161798    20151231      2015    0001444397
161813    20151231      2015    0001301787
161843    20151231      2015    0001302028
161844    20151231      2015    0001300514
161852    20151231      2015    0001301236
161853    20150630      2015    0001617242
161853    20150630      2015    0001617242
161924    20150930      2015    0001578776
161924    20150930      2015    0001578776
161942    20151231      2015    0001303942
161942    20151231      2015    0001303942
161952    20151231      2015    0001301106
161952    20151231      2015    0001301106
161953    20151231      2015    0001302343
161953    20151231      2015    0001302343
161966    20151231      2015    0001287750
161966    20151231      2015    0001287750
161996    20150630      2015    0001652106
161996    20150630      2015    0001652106
161997    20151231      2015    0001289848
162076    20151231      2015    0001305168
162127    20151231      2015    0001304421
162129    20151231      2015    0001285785
162160    20151231      2015    0001287865
162160    20151231      2015    0001287865
162219    20151231      2015    0001297704
162219    20151231      2015    0001297704
162222    20151231      2015    0001466292
162222    20151231      2015    0001466292
162233    20151231      2015    0001342958
162254    20151231      2015    0001306830
162264    20151231      2015    0001296435
162293    20151231      2015    0001562463
162293    20151231      2015    0001562463
162329    20151231      2015              
162335    20160331      2015    0001295947
162338    20151231      2015    0001308208
162346    20151231      2015    0001419242
162349    20151231      2015    0001178409
162349    20151231      2015    0001178409
162354    20150930      2015    0001308547
162385    20151231      2015    0001309108
162385    20151231      2015    0001309108
162386    20151231      2015    0001575360
162401    20151231      2015    0001307954
162404    20151231      2015    0001303313
162449    20151231      2015    0001297989
162453    20151231      2015    0000738214
162459    20151231      2015    0001725526
162489    20151231      2015    0001324410
162489    20151231      2015    0001324410
162501    20151231      2015    0001288359
162557    20151231      2015    0001501364
162557    20151231      2015    0001501364
162559    20151231      2015    0001311370
162559    20151231      2015    0001311370
162560    20150630      2015    0001299709
162560    20150630      2015    0001299709
162585    20151231      2015    0001061027
162717    20151231      2015    0001542299
162717    20151231      2015    0001542299
162733    20151031      2015    0001312073
162742    20151231      2015    0001320854
162770    20151231      2015              
162809    20151231      2015    0001130591
162825    20150630      2015    0001302901
162825    20150630      2015    0001302901
162876    20151231      2015    0001318084
162887    20151231      2015    0001093557
162892    20151231      2015    0001226616
162894    20151231      2015    0001136352
162906    20151130      2015    0001598014
162907    20150630      2015    0001316625
162914    20150630      2015    0001171155
162925    20151231      2015    0001332551
162925    20151231      2015    0001332551
162941    20160131      2015    0001281922
162988    20160131      2015    0001318008
163036    20151231      2015    0001316835
163051    20160131      2015    0001318484
163069    20150630      2015    0001297341
163069    20150630      2015    0001297341
163113    20151231      2015    0001315257
163594    20151231      2015    0001319229
163595    20151231      2015    0000778164
163596    20160331      2015    0001309082
163610    20151231      2015    0001571949
163610    20151231      2015    0001571949
163627    20150731      2015    0001320947
163629    20151231      2015    0001265888
163668    20151231      2015    0001286613
163669    20151231      2015    0001317630
163678    20151231      2015    0001318568
163678    20151231      2015    0001318568
163680    20151231      2015    0001649709
163680    20151231      2015    0001649709
163685    20151231      2015    0001322439
163765    20151231      2015    0001320461
163768    20151231      2015    0001315255
163806    20151231      2015    0001499961
163822    20151231      2015    0001131312
163878    20151231      2015    0001104349
163884    20151231      2015    0001031316
163884    20151231      2015    0001031316
163887    20151231      2015    0001324189
163889    20151231      2015    0001323885
163891    20151231      2015    0001324272
163916    20151231      2015    0001095291
163920    20151231      2015    0001212545
163920    20151231      2015    0001212545
163921    20151231      2015    0001483096
163924    20151231      2015    0001620459
163924    20151231      2015    0001620459
163930    20151231      2015    0001326200
163931    20151231      2015    0001228627
163939    20151231      2015    0001325955
163946    20151231      2015    0001324404
163963    20151231      2015    0001252849
163963    20151231      2015    0001252849
163965    20151231      2015    0001175151
163983    20151231      2015    0001320695
164046    20151231      2015    0001273441
164059    20151231      2015    0001543643
164059    20151231      2015    0001543643
164086    20150630      2015    0001262976
164099    20151130      2015    0001081078
164109    20151231      2015    0001326428
164116    20151231      2015    0001317945
164132    20151231      2015    0001222840
164132    20151231      2015    0001222840
164155    20160331      2015    0001321741
164155    20160331      2015    0001321741
164255    20151231      2015    0001316898
164266    20151231      2015    0001011835
164275    20150930      2015    0000017485
164284    20151231      2015    0001106838
164290    20151231      2015    0001265572
164293    20151231      2015    0001051514
164296    20151231      2015    0001437107
164363    20151231      2015    0001530804
164364    20151231      2015    0001594012
164364    20151231      2015    0001594012
164365    20151231      2015    0001569994
164365    20151231      2015    0001569994
164411    20151231      2015    0001307752
164416    20151231      2015    0001159167
164432    20151231      2015    0001334478
164443    20151231      2015    0001532079
164471    20151231      2015    0001618756
164494    20151231      2015    0001364885
164506    20151231      2015    0000712034
164510    20151231      2015              
164511    20151031      2015    0001100397
164557    20160331      2015    0001324948
164572    20151231      2015    0001018979
164572    20151231      2015    0001018979
164585    20151231      2015    0001331745
164606    20151231      2015    0001281774
164607    20151231      2015    0001330849
164609    20151231      2015    0001131324
164612    20151231      2015    0001333170
164633    20151231      2015    0001331520
164633    20151231      2015    0001331520
164652    20151231      2015    0001332349
164660    20151231      2015    0001334978
164664    20151231      2015    0000885306
164680    20151231      2015    0001325281
164708    20151231      2015    0000820027
164708    20151231      2015    0000820027
164746    20160430      2015    0001236997
164755    20151231      2015    0001334036
164756    20151231      2015    0001336047
165051    20151231      2015    0000867773
165052    20151231      2015    0001336917
165123    20151231      2015    0001336920
165124    20160331      2015    0001293593
165179    20150731      2015    0000836429
165209    20151231      2015    0001347652
165209    20151231      2015    0001347652
165215    20151231      2015    0001107421
165264    20151231      2015    0001331875
165264    20151231      2015    0001331875
165284    20151231      2015    0001521951
165284    20151231      2015    0001521951
165358    20151231      2015    0001344596
165465    20150930      2015    0001337068
165465    20150930      2015    0001337068
165466    20151231      2015    0001338065
165563    20151231      2015    0001133818
165637    20151231      2015    0001375205
165649    20151231      2015    0001276187
165652    20151231      2015    0001339048
165675    20150930      2015    0001339947
165691    20160331      2015    0001311538
165728    20151231      2015    0000943184
165745    20151231      2015    0001251769
165746    20151231      2015    0001335258
165785    20151231      2015    0001316645
165798    20150731      2015    0001334933
165845    20151231      2015    0001328571
165856    20151231      2015    0001339605
165911    20150630      2015    0000832488
165914    20151231      2015    0001058090
165924    20151231      2015    0001342126
165943    20150630      2015    0001178104
165968    20151231      2015    0001172631
165993    20151231      2015    0001136893
166005    20151231      2015    0001365555
166005    20151231      2015    0001365555
166087    20151231      2015    0001009891
166197    20151231      2015    0001341318
166197    20151231      2015    0001341318
166213    20150930      2015    0001235468
166230    20151231      2015    0001321646
166363    20151231      2015    0001344980
166368    20151231      2015    0001345126
166368    20151231      2015    0001345126
166414    20151231      2015    0001344413
166435    20151231      2015    0001347178
166436    20151231      2015    0001358831
166458    20151231      2015    0001623595
166460    20151231      2015    0001350102
166482    20150930      2015    0001350593
166485    20151231      2015    0001697416
166491    20160331      2015    0001326205
166555    20151231      2015    0001350653
166562    20151231      2015    0001272830
166563    20151231      2015    0001694426
166583    20151231      2015    0001239819
166591    20151231      2015    0001318641
166593    20151231      2015    0001131554
166639    20151231      2015    0001354513
166711    20151231      2015    0001648428
166723    20151231      2015    0001390162
166723    20151231      2015    0001390162
166746    20151231      2015    0001580185
166747    20150630      2015    0001514131
166747    20150630      2015    0001514131
166751    20151231      2015    0001469134
166751    20151231      2015    0001469134
166789    20150630      2015    0001342287
170297    20151231      2015    0001533454
170307    20151231      2015    0000711665
170335    20151231      2015    0001212458
170360    20151231      2015              
170375    20151231      2015    0001537667
170375    20151231      2015    0001537667
170384    20151231      2015    0001537054
170396    20151231      2015    0001488813
170396    20151231      2015    0001488813
170419    20150630      2015    0001538263
170419    20150630      2015    0001538263
170420    20151231      2015    0001349929
170444    20150731      2015    0001223862
170450    20150831      2015    0001176309
170520    20151231      2015    0001428522
170527    20150930      2015    0001530950
170616    20160131      2015    0001353283
170617    20151231      2015    0001326801
170627    20151231      2015    0001533924
170639    20151231      2015    0001540729
170714    20151231      2015    0001541401
170730    20160331      2015    0001497253
170748    20151231      2015    0001540947
170750    20151231      2015    0001539838
170765    20151231      2015    0001534675
170775    20151231      2015    0001509892
170781    20151231      2015    0001532750
170804    20151231      2015    0000793306
170841    20151231      2015    0001534701
170904    20151231      2015    0001535031
170945    20151231      2015    0001401667
170965    20151231      2015    0001550695
170969    20151231      2015    0001491576
170994    20151231      2015    0001367311
171002    20151231      2015    0001237831
171007    20151231      2015    0001373715
171022    20151231      2015    0001264587
171023    20151231      2015    0001370755
171023    20151231      2015    0001370755
171049    20151231      2015    0001546417
171059    20151231      2015    0001401257
171067    20150731      2015    0001327567
171078    20151231      2015    0001633142
171111    20151130      2015    0001543418
171139    20151231      2015    0001547638
171141    20160131      2015    0001177609
171155    20151231      2015    0001434524
171187    20151231      2015    0001533040
174022    20151231      2015    0001398987
174022    20151231      2015    0001398987
174024    20151231      2015              
174049    20151231      2015    0001354327
174053    20151231      2015    0001163348
174053    20151231      2015    0001163348
174077    20160331      2015    0001169561
174108    20160331      2015    0001483830
174115    20151231      2015    0001327603
174119    20151231      2015    0001356949
174134    20151231      2015    0001070081
174135    20151231      2015    0001223786
174136    20151231      2015    0001070336
174147    20151231      2015              
174169    20151231      2015    0001282648
174222    20151231      2015    0001357204
174236    20151231      2015    0001320414
174282    20150930      2015    0001357971
174301    20151231      2015    0001358356
174301    20151231      2015    0001358356
174310    20151231      2015    0001357615
174312    20151231      2015    0001490630
174313    20151231      2015    0001487052
174313    20151231      2015    0001487052
174389    20151231      2015    0001333493
174390    20151231      2015    0001158895
174428    20151231      2015    0001337013
174449    20151231      2015    0001323648
174490    20151231      2015    0001282266
174531    20151231      2015    0001170534
174541    20151231      2015    0001350381
174567    20151231      2015    0001364099
174637    20151231      2015    0001362004
174647    20151231      2015    0001171662
174647    20151231      2015    0001171662
174656    20151231      2015    0001357371
174729    20151231      2015    0001361658
174729    20151231      2015    0001361658
174744    20151231      2015    0001360901
174744    20151231      2015    0001360901
174876    20150930      2015    0001014507
175004    20151231      2015    0001361983
175006    20151231      2015    0001361937
175007    20151231      2015    0001362468
175008    20151231      2015    0001178879
175013    20151231      2015    0000822411
175055    20151231      2015    0001287808
175064    20151231      2015    0001347613
175079    20151231      2015    0001369868
175110    20151231      2015    0001362988
175130    20151231      2015    0001355786
175130    20151231      2015    0001355786
175131    20151231      2015    0001371446
175131    20151231      2015    0001371446
175263    20151231      2015    0001365135
175263    20151231      2015    0001365135
175271    20151231      2015    0001362705
175307    20151231      2015    0001364250
175307    20151231      2015    0001364250
175308    20151231      2015    0001365216
175319    20151231      2015    0001359841
175376    20151231      2015    0001125920
175404    20151231      2015    0001274494
175424    20160331      2015    0001367083
175490    20151231      2015    0001121702
175503    20151231      2015    0001160791
175509    20151231      2015    0001349437
175523    20151231      2015    0001366868
175533    20151231      2015    0001113148
175607    20151231      2015    0001325670
175607    20151231      2015    0001325670
175646    20151231      2015    0001485176
175646    20151231      2015    0001485176
175654    20151231      2015    0001370450
175674    20151231      2015    0001270436
175674    20151231      2015    0001270436
175686    20151231      2015    0001361538
175688    20151231      2015    0001369817
175688    20151231      2015    0001369817
175689    20151231      2015    0000007431
175741    20151231      2015    0001367064
175900    20150930      2015    0001368458
175955    20151231      2015    0001111928
175966    20151231      2015    0001369568
175978    20151231      2015    0001276591
176017    20151231      2015    0001368148
176022    20151231      2015    0001367644
176035    20151231      2015    0001282631
176169    20151231      2015    0001316517
176199    20151231      2015    0001368993
176229    20151231      2015    0001357459
176234    20151231      2015    0001341141
176239    20151231      2015    0001373561
176239    20151231      2015    0001373561
176247    20151231      2015    0001374535
176249    20151231      2015    0000809248
176251    20151231      2015    0001371489
176255    20151231      2015    0001375557
176256    20151231      2015    0001372807
176256    20151231      2015    0001372807
176268    20151231      2015    0001170991
176268    20151231      2015    0001170991
176282    20151231      2015    0001373835
176343    20151231      2015    0001368265
176346    20160331      2015    0001289636
176351    20150630      2015    0001483195
176351    20150630      2015    0001483195
176362    20160430      2015    0001368622
176363    20151231      2015    0001356104
176375    20151231      2015    0001507277
176375    20151231      2015    0001507277
176378    20151231      2015    0001140215
176404    20151231      2015    0001377013
176475    20151231      2015    0001528610
176475    20151231      2015    0001528610
176523    20151231      2015    0001377630
176567    20150630      2015    0001375365
176572    20150630      2015    0001377789
176591    20151231      2015    0001379041
176591    20151231      2015    0001379041
176592    20151231      2015    0001380509
176592    20151231      2015    0001380509
176593    20151231      2015    0001378950
176595    20151231      2015    0001380393
176595    20151231      2015    0001380393
176602    20151231      2015    0001363829
176636    20151231      2015    0001360214
176637    20151231      2015    0001396446
176637    20151231      2015    0001396446
176659    20151231      2015    0001379661
176670    20150630      2015    0001138723
176701    20151231      2015    0001381197
176701    20151231      2015    0001381197
176703    20150930      2015    0001382230
176703    20150930      2015    0001382230
176725    20151231      2015    0001379785
176725    20151231      2015    0001379785
176726    20151231      2015    0001369774
176760    20151231      2015    0001381531
176766    20150930      2015    0001381668
176766    20150930      2015    0001381668
176768    20150930      2015    0001378590
176782    20151231      2015    0001366246
176840    20151231      2015    0001384195
176861    20151231      2015    0001382911
176867    20151231      2015    0001358190
176873    20160331      2015    0001294250
176874    20151231      2015    0001314772
176899    20151231      2015    0001349436
176914    20151231      2015    0001383650
176928    20150630      2015    0001383312
176939    20151231      2015    0001466815
176973    20151231      2015    0001385613
176973    20151231      2015    0001385613
176999    20160229      2015    0001377936
177031    20151231      2015    0001384135
177088    20151231      2015    0001393818
177088    20151231      2015    0001393818
177099    20151231      2015    0001385292
177108    20151231      2015    0001385280
177109    20151231      2015    0001388430
177111    20151231      2015    0001293282
177112    20150930      2015              
177127    20150630      2015    0001388133
177179    20151231      2015    0001378624
177216    20150930      2015    0001383414
177216    20150930      2015    0001383414
177225    20151231      2015    0001175609
177227    20151231      2015    0001145197
177228    20151231      2015    0001389545
177255    20151231      2015    0001302350
177255    20151231      2015    0001302350
177256    20151231      2015    0001244937
177257    20151231      2015    0001138639
177267    20150930      2015    0001385157
177287    20151231      2015    0001232524
177300    20151231      2015    0001615418
177300    20151231      2015    0001615418
177303    20151231      2015    0001422105
177313    20151231      2015    0001338042
177315    20151231      2015    0001391127
177376    20151231      2015    0001393612
177376    20151231      2015    0001393612
177429    20150630      2015    0001324245
177446    20151231      2015    0001043186
177472    20151231      2015    0001409916
177601    20151031      2015    0001031093
177637    20151231      2015    0001411579
177640    20151231      2015    0001393726
177640    20151231      2015    0001393726
177734    20150630      2015    0001747661
177739    20151231      2015    0001394074
177744    20151231      2015    0001392972
177764    20151231      2015    0000894158
177782    20151231      2015    0001326003
177782    20151231      2015    0001326003
177871    20160331      2015    0001207074
177881    20151231      2015    0000937556
177882    20160331      2015    0001396279
177884    20151231      2015    0001358071
177896    20151231      2015    0001397516
177924    20151231      2015    0001388195
177925    20151231      2015    0001390844
177943    20151231      2015    0001393883
177945    20151231      2015    0001392091
177949    20151231      2015    0001383154
177966    20151231      2015    0001411207
177975    20151231      2015    0001296205
177981    20151231      2015    0001269026
177983    20151231      2015    0001398659
177996    20151231      2015    0001348259
177996    20151231      2015    0001348259
178015    20160131      2015    0001397187
178073    20151231      2015    0001464790
178081    20151231      2015    0001099590
178083    20151231      2015    0001124610
178089    20150630      2015    0001398797
178097    20151231      2015    0001087294
178153    20151231      2015    0000087050
178157    20151231      2015    0001376339
178172    20151231      2015    0001375686
178201    20151231      2015    0001360530
178304    20151231      2015    0001355042
178310    20151231      2015    0000816761
178327    20151231      2015    0001353970
178371    20151231      2015    0001412100
178371    20151231      2015    0001412100
178494    20151231      2015    0001368365
178507    20151231      2015    0001408198
178519    20151231      2015    0001397911
178529    20151231      2015    0001396440
178529    20151231      2015    0001396440
178539    20151231      2015    0001407623
178539    20151231      2015    0001407623
178545    20151231      2015    0001401564
178545    20151231      2015    0001401564
178600    20151231      2015    0001549276
178600    20151231      2015    0001549276
178610    20151231      2015    0001407739
178610    20151231      2015    0001407739
178672    20151231      2015    0001376139
178676    20151231      2015    0001378706
178684    20151231      2015    0001464666
178698    20151231      2015    0001606180
178703    20151231      2015    0001399249
178703    20151231      2015    0001399249
178704    20160131      2015    0001403568
178752    20151231      2015    0001105184
178767    20151231      2015    0001292653
178797    20151231      2015    0001201792
178798    20151231      2015    0001405073
178803    20151231      2015    0001125376
178806    20151231      2015    0001396033
178811    20151231      2015    0001419521
178811    20151231      2015    0001419521
178814    20151231      2015    0001403256
178823    20151231      2015    0001401521
178823    20151231      2015    0001401521
178834    20151231      2015    0001493225
178834    20151231      2015    0001493225
178847    20151231      2015    0001371217
178851    20151231      2015    0001403853
178862    20151231      2015    0001409493
178862    20151231      2015    0001409493
178865    20151231      2015    0001410172
178870    20150831      2015    0001413507
178921    20151231      2015    0001431372
178939    20150930      2015    0001088787
178972    20151231      2015    0001407038
178973    20160131      2015    0001409171
178976    20150630      2015    0001157408
179048    20151231      2015    0001461755
179048    20151231      2015    0001461755
179058    20160331      2015    0001409375
179077    20151231      2015    0001406587
179077    20151231      2015    0001406587
179084    20151231      2015    0001117106
179094    20151231      2015    0001415301
179132    20151231      2015    0001402829
179202    20151231      2015    0001415404
179234    20151231      2015    0001541119
179234    20151231      2015    0001541119
179249    20151231      2015    0001120370
179288    20151231      2015    0001413898
179298    20151231      2015    0001600125
179298    20151231      2015    0001600125
179361    20151231      2015    0001411303
179361    20151231      2015    0001411303
179413    20150630      2015    0001180145
179417    20151231      2015    0001425565
179437    20151231      2015    0001410636
179438    20151231      2015    0001411158
179441    20151231      2015    0001574774
179534    20150930      2015    0001403161
179534    20150930      2015    0001403161
179577    20151231      2015    0001420800
179583    20150630      2015    0001408710
179597    20151231      2015    0001403431
179598    20151231      2015    0000744218
179605    20151231      2015              
179621    20151231      2015    0001413329
179624    20160331      2015    0001413263
179657    20150930      2015    0001417398
179666    20151231      2015    0001420302
179671    20151231      2015    0001340652
179686    20151231      2015    0001375151
179700    20151231      2015              
179731    20151231      2015    0001516479
179738    20151231      2015    0001421517
179741    20151231      2015    0001404912
179817    20151231      2015    0001421182
179819    20151031      2015    0001423221
179831    20151231      2015    0001414475
179834    20151231      2015    0001217234
179840    20151231      2015    0001162194
179841    20151231      2015    0001200375
179843    20151231      2015    0001421461
179889    20151231      2015    0001423689
179889    20151231      2015    0001423689
179925    20151231      2015    0001107694
179957    20151231      2015    0001426945
179974    20151231      2015    0001400810
179974    20151231      2015    0001400810
180016    20151231      2015    0001439095
180029    20151231      2015    0001208208
180057    20151231      2015    0001425205
180083    20151231      2015    0001434588
180109    20150930      2015    0001550603
180109    20150930      2015    0001550603
180118    20150630      2015    0001422892
180145    20151231      2015    0001434842
180167    20151231      2015    0001430602
180169    20151231      2015    0001390312
180169    20151231      2015    0001390312
180183    20151231      2015    0001436425
180183    20151231      2015    0001436425
180193    20150930      2015    0001414932
180193    20150930      2015    0001414932
180228    20151231      2015    0001437071
180228    20151231      2015    0001437071
180229    20160531      2015    0001436126
180249    20151231      2015    0001368308
180272    20151231      2015    0001627014
180363    20151231      2015    0001267602
180395    20151231      2015    0001434620
180402    20151231      2015    0001434729
180405    20151231      2015    0000718877
180423    20151231      2015    0001434621
180423    20151231      2015    0001434621
180466    20151231      2015    0001433660
180474    20160331      2015    0001439288
180483    20150930      2015    0001378992
180562    20151231      2015    0001440024
180597    20151231      2015    0001473597
180635    20151231      2015    0001441849
180646    20151231      2015    0000700923
180652    20151231      2015    0001442145
180683    20150630      2015    0001420720
180690    20150630      2015    0001442620
180698    20151231      2015              
180711    20151031      2015    0001649338
180759    20151231      2015    0001394156
180821    20151231      2015    0001437106
180822    20151231      2015    0001437226
180833    20151231      2015    0001452575
180866    20151231      2015    0001402479
180905    20151231      2015    0001351285
180937    20151231      2015    0001353487
180958    20150930      2015    0001435508
180958    20150930      2015    0001435508
181104    20151231      2015    0001124804
181269    20151231      2015    0001309402
181290    20151231      2015    0001438231
181445    20151231      2015    0001382219
181515    20150630      2015    0001448301
181515    20150630      2015    0001448301
181745    20151231      2015    0001449488
181794    20151231      2015    0001418133
181820    20151231      2015    0001530249
181820    20151231      2015    0001530249
181931    20151231      2015    0001441236
181989    20151231      2015    0001524741
182012    20151231      2015    0001432150
182023    20150731      2015    0001444307
182112    20151231      2015    0001305323
182308    20151231      2015    0001453814
182309    20151231      2015    0000907654
182701    20151231      2015    0001456772
182701    20151231      2015    0001456772
182788    20151231      2015    0001040719
182788    20151231      2015    0001040719
182826    20151231      2015    0000887247
183108    20151231      2015    0001465885
183139    20151231      2015    0000843006
183144    20151231      2015              
183224    20151231      2015    0001376321
183247    20151231      2015    0001447051
183247    20151231      2015    0001447051
183283    20151231      2015    0001468328
183312    20151231      2015    0001462418
183322    20151231      2015    0000025743
183324    20151231      2015    0001464423
183324    20151231      2015    0001464423
183366    20151231      2015    0001468174
183377    20151231      2015    0001262039
183388    20151231      2015    0001465128
183388    20151231      2015    0001465128
183421    20160131      2015    0000880460
183528    20151231      2015    0001444363
183581    20151231      2015    0001395942
183593    20151231      2015    0001285819
183602    20151231      2015    0000850261
183603    20151231      2015    0001679688
183603    20151231      2015    0001679688
183606    20151231      2015    0001467760
183606    20151231      2015    0001467760
183636    20151231      2015    0001472595
183640    20151231      2015    0001418819
183684    20151231      2015    0001082754
183704    20151231      2015    0000890447
183780    20151231      2015    0001465740
183780    20151231      2015    0001465740
183797    20151231      2015    0001466538
183797    20151231      2015    0001466538
183799    20151231      2015    0001460329
183822    20151231      2015    0001428205
183822    20151231      2015    0001428205
183826    20151231      2015    0001497275
183826    20151231      2015    0001497275
183830    20151231      2015    0001474098
183830    20151231      2015    0001474098
183833    20151231      2015    0001476150
183833    20151231      2015    0001476150
183860    20151231      2015    0001446159
183879    20151231      2015    0001316175
183902    20151231      2015    0001411342
183903    20151231      2015    0001406666
183932    20150930      2015    0001158420
183942    20151231      2015    0001477294
183945    20151231      2015    0001410098
183963    20151231      2015    0001473078
183963    20151231      2015    0001473078
183974    20151231      2015    0001092699
184009    20151231      2015    0001430592
184009    20151231      2015    0001430592
184035    20151231      2015    0001489136
184040    20151231      2015    0001471261
184046    20151231      2015    0001325879
184064    20151231      2015    0001442741
184064    20151231      2015    0001442741
184068    20151231      2015    0001297336
184070    20151231      2015    0001089531
184101    20150630      2015    0001474439
184113    20151231      2015    0001463972
184133    20151231      2015    0001449792
184149    20160531      2015    0001399855
184157    20150630      2015    0001469372
184167    20151231      2015    0000860413
184167    20151231      2015    0000860413
184208    20151231      2015    0001358483
184254    20151231      2015    0001411494
184256    20151231      2015    0001446847
184258    20151231      2015    0001287213
184259    20150630      2015    0001477246
184263    20150630      2015    0001117297
184281    20150630      2015    0001099290
184287    20151231      2015    0001418076
184287    20151231      2015    0001418076
184312    20151231      2015    0000844856
184323    20160131      2015    0001483510
184392    20151231      2015    0001386278
184442    20151231      2015    0001486159
184465    20151231      2015    0001411906
184487    20151231      2015    0001024126
184498    20151231      2015    0001520566
184498    20151231      2015    0001520566
184500    20151231      2015    0001374310
184500    20151231      2015    0001374310
184514    20151231      2015    0001086909
184526    20151231      2015    0001365101
184527    20151231      2015    0001486299
184542    20151231      2015    0001487371
184551    20151231      2015    0001288469
184569    20151231      2015    0001412347
184571    20151231      2015    0001486800
184571    20151231      2015    0001486800
184576    20151231      2015    0001337619
184585    20151231      2015    0001473334
184592    20151231      2015    0001118037
184603    20151231      2015    0001305294
184604    20150630      2015    0001387467
184676    20151231      2015    0001488075
184688    20151231      2015    0001476045
184688    20151231      2015    0001476045
184689    20150930      2015    0001476765
184689    20150930      2015    0001476765
184700    20151231      2015    0001175454
184702    20151231      2015    0001227025
184717    20151231      2015    0001365916
184735    20151231      2015    0001464963
184735    20151231      2015    0001464963
184748    20151231      2015    0001481792
184785    20151231      2015    0001485469
184797    20151231      2015    0001286225
184807    20160131      2015    0001489979
184868    20151231      2015    0001490165
184899    20151231      2015    0001472787
184899    20151231      2015    0001472787
184994    20151231      2015    0001568319
184996    20151231      2015    0001318605
185018    20151231      2015    0001482512
185112    20151231      2015    0001160958
185119    20151231      2015    0001487101
185125    20150630      2015    0001488917
185128    20151231      2015    0001488139
185138    20151231      2015    0001487952
185164    20151231      2015    0001176373
185177    20151231      2015    0001490892
185177    20151231      2015    0001490892
185180    20160331      2015    0001294924
185190    20160131      2015    0001490636
185193    20151231      2015    0001453593
185194    20151231      2015    0001495479
185195    20160131      2015    0001495320
185229    20151231      2015    0001486957
185276    20151231      2015    0001005699
185277    20151231      2015    0001010858
185289    20151231      2015    0001426800
185318    20151231      2015              
185323    20151231      2015    0000319458
185334    20151231      2015    0001564822
185337    20150930      2015    0001608638
185339    20151231      2015    0001479094
185339    20151231      2015    0001479094
185344    20151231      2015    0001533526
185345    20151231      2015    0001481832
185345    20151231      2015    0001481832
185355    20151231      2015    0001492426
185363    20151231      2015    0001566897
185370    20151231      2015    0001497770
185370    20151231      2015    0001497770
185372    20151231      2015    0000913277
185375    20151231      2015    0001559865
185380    20150831      2015    0001333822
185396    20151231      2015    0001497645
185396    20151231      2015    0001497645
185416    20151231      2015    0001494448
185419    20151231      2015    0001299130
185428    20151231      2015    0001235007
185453    20151231      2015    0001175535
185453    20151231      2015    0001175535
185483    20150630      2015    0001490013
185495    20151231      2015    0001054274
185518    20151231      2015    0001499912
185518    20151231      2015    0001499912
185532    20151231      2015    0001389170
185549    20151231      2015    0001500217
185549    20151231      2015    0001500217
185569    20150630      2015    0001501078
185569    20150630      2015    0001501078
185584    20151231      2015    0001498021
185585    20151231      2015    0001496099
185585    20151231      2015    0001496099
185618    20151231      2015    0001492298
185618    20151231      2015    0001492298
185624    20151231      2015    0001498710
185645    20151231      2015    0001502034
185646    20151231      2015    0001401680
185659    20151231      2015    0001488039
185689    20151231      2015    0001432196
185703    20151231      2015    0001365038
185797    20151231      2015    0001498828
185821    20151231      2015    0001487428
185821    20151231      2015    0001487428
185824    20151231      2015    0001504008
185824    20151231      2015    0001504008
185826    20151231      2015    0001292519
185836    20151231      2015    0001396814
185881    20160331      2015    0001443646
185908    20151231      2015    0001427925
185921    20151231      2015    0001162112
185980    20151231      2015    0001487986
186013    20151231      2015    0001431959
186045    20151231      2015    0001369786
186061    20151231      2015    0001437557
186129    20151231      2015    0001310114
186139    20151231      2015    0001425292
186158    20151231      2015    0001507986
186159    20151231      2015    0001356576
186180    20151231      2015    0001505413
186206    20151231      2015    0001507615
186230    20151231      2015    0001539894
186230    20151231      2015    0001539894
186276    20151231      2015    0001509991
186278    20151231      2015    0001487712
186279    20150930      2015    0001490349
186288    20151231      2015    0001169988
186290    20151231      2015    0001500836
186290    20151231      2015    0001500836
186308    20151231      2015    0001509432
186310    20151231      2015    0001501585
186336    20151231      2015    0001615817
186342    20151231      2015    0001271024
186345    20151231      2015    0001423542
186360    20160331      2015    0001489096
186363    20151231      2015    0001511337
186363    20151231      2015    0001511337
186392    20151231      2015    0001564902
186428    20151231      2015    0001502749
186428    20151231      2015    0001502749
186437    20151231      2015    0001392380
186498    20151231      2015    0001511071
186498    20151231      2015    0001511071
186501    20160331      2015    0001504461
186520    20151231      2015    0001230276
186591    20151231      2015    0001508171
186607    20151231      2015    0001126234
186671    20151231      2015    0001514281
186675    20151231      2015    0001546381
186715    20151231      2015    0001311230
186743    20151231      2015    0001515980
186748    20151231      2015    0001128725
186773    20151231      2015    0001514705
186783    20151231      2015    0001507385
186823    20151231      2015    0001452857
186845    20151231      2015              
186858    20150930      2015    0001584509
186874    20151231      2015    0001516973
186893    20150930      2015    0001504619
186903    20151231      2015    0001506439
186953    20151231      2015    0001433607
186955    20151231      2015    0001122388
186960    20151231      2015    0001517175
186974    20151231      2015    0001279704
186989    20151231      2015    0001510295
186990    20151231      2015    0001495584
186990    20151231      2015    0001495584
186993    20151231      2015    0001509470
186993    20151231      2015    0001509470
186994    20151231      2015    0001504747
187039    20151231      2015    0001617640
187040    20160430      2015    0001517401
187041    20160131      2015    0001399935
187084    20151231      2015    0001592058
187105    20151231      2015    0001158863
